Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
Clay Deer,-98.2223,32.8882,315,12/13/20,5.49,1,6.2,11.5
Clay Deer,-98.2223,32.8882,315,12/14/20,5.53,-3.2,0.9,5
Clay Deer,-98.2223,32.8882,315,12/15/20,0,-4.2,2.4,9
Clay Deer,-98.2223,32.8882,315,12/16/20,0,0.5,4.4,8.2
Clay Deer,-98.2223,32.8882,315,12/17/20,0,-3.1,3,9.1
Clay Deer,-98.2223,32.8882,315,12/18/20,0,-2.9,6.6,16.1
Clay Deer,-98.2223,32.8882,315,12/19/20,0,4,9.6,15.3
Clay Deer,-98.2223,32.8882,315,12/20/20,0,-0.3,7,14.2
Clay Deer,-98.2223,32.8882,315,12/21/20,0,-0.4,8.2,16.8
Clay Deer,-98.2223,32.8882,315,12/22/20,0,1.3,11.6,22
Clay Deer,-98.2223,32.8882,315,12/23/20,0,4.2,13.1,22.1
Clay Deer,-98.2223,32.8882,315,12/24/20,0,-3.1,7.1,17.3
Clay Deer,-98.2223,32.8882,315,12/25/20,0,-3.7,4.7,13.1
Clay Deer,-98.2223,32.8882,315,12/26/20,0,-1.4,8.6,18.6
Clay Deer,-98.2223,32.8882,315,12/27/20,0,1.9,11.3,20.7
Clay Deer,-98.2223,32.8882,315,12/28/20,0,4.7,13.4,22.1
Clay Deer,-98.2223,32.8882,315,12/29/20,0,6.9,10.9,14.9
Clay Deer,-98.2223,32.8882,315,12/30/20,6.47,8.1,13.5,18.9
Clay Deer,-98.2223,32.8882,315,12/31/20,10.54,1.7,4.5,7.3
,,,,,,,,
Clay Brushy,-98.2345,32.8721,312,1/1/20,0,-2.8,5.4,13.6
Clay Brushy,-98.2345,32.8721,312,1/2/20,0,6.8,10.3,13.7
Clay Brushy,-98.2345,32.8721,312,1/3/20,0,6,11.8,17.6
Clay Brushy,-98.2345,32.8721,312,1/4/20,0,-0.6,7.1,14.8
Clay Brushy,-98.2345,32.8721,312,1/5/20,0,-0.8,8,16.7
Clay Brushy,-98.2345,32.8721,312,1/6/20,0,-0.8,9,18.9
Clay Brushy,-98.2345,32.8721,312,1/7/20,0,-2.3,7.8,17.9
Clay Brushy,-98.2345,32.8721,312,1/8/20,0,-3,7.9,18.7
Clay Brushy,-98.2345,32.8721,312,1/9/20,0,1.2,9.7,18.2
Clay Brushy,-98.2345,32.8721,312,1/10/20,0,14,18.5,23
Clay Brushy,-98.2345,32.8721,312,1/11/20,4.61,-0.7,10.3,21.3
Clay Brushy,-98.2345,32.8721,312,1/12/20,0.88,-2,1.8,5.7
Clay Brushy,-98.2345,32.8721,312,1/13/20,0,0.7,8.8,16.9
Clay Brushy,-98.2345,32.8721,312,1/14/20,0,5.6,12.1,18.5
Clay Brushy,-98.2345,32.8721,312,1/15/20,0.32,8.1,14.9,21.7
Clay Brushy,-98.2345,32.8721,312,1/16/20,0.59,8.2,16.5,24.7
Clay Brushy,-98.2345,32.8721,312,1/17/20,36.44,3.1,5.7,8.2
Clay Brushy,-98.2345,32.8721,312,1/18/20,6.63,3.1,8.6,14.1
Clay Brushy,-98.2345,32.8721,312,1/19/20,0,-2.6,4.6,11.9
Clay Brushy,-98.2345,32.8721,312,1/20/20,0,-3.5,4.2,12
Clay Brushy,-98.2345,32.8721,312,1/21/20,0,-1.1,6.6,14.2
Clay Brushy,-98.2345,32.8721,312,1/22/20,5.4,2.2,7.7,13.2
Clay Brushy,-98.2345,32.8721,312,1/23/20,1.15,5.8,7.8,9.7
Clay Brushy,-98.2345,32.8721,312,1/24/20,0,0.9,7.6,14.4
Clay Brushy,-98.2345,32.8721,312,1/25/20,0,0,8.1,16.2
Clay Brushy,-98.2345,32.8721,312,1/26/20,0,3.3,10.8,18.2
Clay Brushy,-98.2345,32.8721,312,1/27/20,0,2.9,11.1,19.2
Clay Brushy,-98.2345,32.8721,312,1/28/20,1.98,3,11.6,20.2
Clay Brushy,-98.2345,32.8721,312,1/29/20,0.72,3.5,10.3,17.1
Clay Brushy,-98.2345,32.8721,312,1/30/20,0,3.2,5.7,8.2
Clay Brushy,-98.2345,32.8721,312,1/31/20,0,-0.5,2.3,5
Clay Brushy,-98.2345,32.8721,312,2/1/20,0,-2.5,5.5,13.6
Clay Brushy,-98.2345,32.8721,312,2/2/20,0,-0.8,9.9,20.5
Clay Brushy,-98.2345,32.8721,312,2/3/20,0,6.8,16.8,26.9
Clay Brushy,-98.2345,32.8721,312,2/4/20,2.76,7.4,14.6,21.8
Clay Brushy,-98.2345,32.8721,312,2/5/20,3.9,-0.9,4.9,10.6
Clay Brushy,-98.2345,32.8721,312,2/6/20,7.86,-6.3,-2.8,0.7
Clay Brushy,-98.2345,32.8721,312,2/7/20,0,-5,1.2,7.4
Clay Brushy,-98.2345,32.8721,312,2/8/20,0,-2.3,6.2,14.7
Clay Brushy,-98.2345,32.8721,312,2/9/20,0,-1.2,8.6,18.3
Clay Brushy,-98.2345,32.8721,312,2/10/20,0.7,5.4,15.4,25.4
Clay Brushy,-98.2345,32.8721,312,2/11/20,19.53,2,4.2,6.4
Clay Brushy,-98.2345,32.8721,312,2/12/20,12.77,3,4,4.9
Clay Brushy,-98.2345,32.8721,312,2/13/20,6.36,1.7,7,12.4
Clay Brushy,-98.2345,32.8721,312,2/14/20,0,-4,1.2,6.4
Clay Brushy,-98.2345,32.8721,312,2/15/20,0,-4.4,3.5,11.4
Clay Brushy,-98.2345,32.8721,312,2/16/20,0,3,11.5,19.9
Clay Brushy,-98.2345,32.8721,312,2/17/20,0,6.4,16.3,26.1
Clay Brushy,-98.2345,32.8721,312,2/18/20,0,8.9,17.6,26.3
Clay Brushy,-98.2345,32.8721,312,2/19/20,0,3.2,8.4,13.7
Clay Brushy,-98.2345,32.8721,312,2/20/20,14.67,2.7,6.1,9.5
Clay Brushy,-98.2345,32.8721,312,2/21/20,0,-3.6,3.7,11
Clay Brushy,-98.2345,32.8721,312,2/22/20,0,-4.1,2.9,10
Clay Brushy,-98.2345,32.8721,312,2/23/20,0,4.1,9.6,15.2
Clay Brushy,-98.2345,32.8721,312,2/24/20,0,7.4,11,14.7
Clay Brushy,-98.2345,32.8721,312,2/25/20,0,4.5,11.9,19.4
Clay Brushy,-98.2345,32.8721,312,2/26/20,0,2.2,8.2,14.1
Clay Brushy,-98.2345,32.8721,312,2/27/20,0,-4.5,2.3,9
Clay Brushy,-98.2345,32.8721,312,2/28/20,0,-3.7,7.1,17.9
Clay Brushy,-98.2345,32.8721,312,2/29/20,0,0.8,10.6,20.5
Clay Brushy,-98.2345,32.8721,312,3/1/20,0,5.6,14.8,24.1
Clay Brushy,-98.2345,32.8721,312,3/2/20,0,11.6,18.1,24.6
Clay Brushy,-98.2345,32.8721,312,3/3/20,0,9.8,14.2,18.7
Clay Brushy,-98.2345,32.8721,312,3/4/20,16.36,10.9,15.3,19.6
Clay Brushy,-98.2345,32.8721,312,3/5/20,32.69,4.1,8.7,13.2
Clay Brushy,-98.2345,32.8721,312,3/6/20,0,2.4,11.7,21
Clay Brushy,-98.2345,32.8721,312,3/7/20,0,2.3,10.7,19.1
Clay Brushy,-98.2345,32.8721,312,3/8/20,0,5.6,12.4,19.2
Clay Brushy,-98.2345,32.8721,312,3/9/20,0.3,9.1,14.4,19.7
Clay Brushy,-98.2345,32.8721,312,3/10/20,0,9.9,18,26.2
Clay Brushy,-98.2345,32.8721,312,3/11/20,0,9.2,17.6,26
Clay Brushy,-98.2345,32.8721,312,3/12/20,0,15.6,23,30.4
Clay Brushy,-98.2345,32.8721,312,3/13/20,16.05,14.1,20.8,27.5
Clay Brushy,-98.2345,32.8721,312,3/14/20,11.15,11.5,13.6,15.6
Clay Brushy,-98.2345,32.8721,312,3/15/20,3.29,9.2,13,16.9
Clay Brushy,-98.2345,32.8721,312,3/16/20,17.17,8.8,10.6,12.5
Clay Brushy,-98.2345,32.8721,312,3/17/20,1.71,11.4,15.9,20.4
Clay Brushy,-98.2345,32.8721,312,3/18/20,90.62,15.6,18.2,20.9
Clay Brushy,-98.2345,32.8721,312,3/19/20,21.3,16.4,21.2,25.9
Clay Brushy,-98.2345,32.8721,312,3/20/20,4.25,10,18.3,26.5
Clay Brushy,-98.2345,32.8721,312,3/21/20,0.34,2.5,6.3,10.1
Clay Brushy,-98.2345,32.8721,312,3/22/20,4.57,3,9.5,16
Clay Brushy,-98.2345,32.8721,312,3/23/20,1.3,10.7,12.8,14.9
Clay Brushy,-98.2345,32.8721,312,3/24/20,0,13,18.6,24.1
Clay Brushy,-98.2345,32.8721,312,3/25/20,0,10.8,19.1,27.5
Clay Brushy,-98.2345,32.8721,312,3/26/20,0,11,22,33
Clay Brushy,-98.2345,32.8721,312,3/27/20,0,17.9,25,32.2
Clay Brushy,-98.2345,32.8721,312,3/28/20,1.02,18.4,21.8,25.2
Clay Brushy,-98.2345,32.8721,312,3/29/20,1.71,7.2,15.2,23.3
Clay Brushy,-98.2345,32.8721,312,3/30/20,0.99,6.9,13.6,20.2
Clay Brushy,-98.2345,32.8721,312,3/31/20,1.74,10.3,13.8,17.3
Clay Brushy,-98.2345,32.8721,312,4/1/20,0,9.4,14.5,19.6
Clay Brushy,-98.2345,32.8721,312,4/2/20,0,9.7,15.9,22.1
Clay Brushy,-98.2345,32.8721,312,4/3/20,2.12,12.9,16.6,20.4
Clay Brushy,-98.2345,32.8721,312,4/4/20,1.39,3.3,8.6,13.9
Clay Brushy,-98.2345,32.8721,312,4/5/20,8.87,4,6.1,8.3
Clay Brushy,-98.2345,32.8721,312,4/6/20,0,7.8,13,18.2
Clay Brushy,-98.2345,32.8721,312,4/7/20,0,15.4,18,20.5
Clay Brushy,-98.2345,32.8721,312,4/8/20,0,16.6,23.6,30.6
Clay Brushy,-98.2345,32.8721,312,4/9/20,0,16.6,25.3,34
Clay Brushy,-98.2345,32.8721,312,4/10/20,1.14,10.7,16.6,22.6
Clay Brushy,-98.2345,32.8721,312,4/11/20,0.45,10.5,16.5,22.6
Clay Brushy,-98.2345,32.8721,312,4/12/20,7.42,13.5,17.5,21.5
Clay Brushy,-98.2345,32.8721,312,4/13/20,0,1.8,14.2,26.6
Clay Brushy,-98.2345,32.8721,312,4/14/20,0,1.7,7.3,12.8
Clay Brushy,-98.2345,32.8721,312,4/15/20,0,-0.5,5.6,11.7
Clay Brushy,-98.2345,32.8721,312,4/16/20,0,0.3,9.5,18.8
Clay Brushy,-98.2345,32.8721,312,4/17/20,0,8.3,16.4,24.5
Clay Brushy,-98.2345,32.8721,312,4/18/20,0,2.3,7.5,12.8
Clay Brushy,-98.2345,32.8721,312,4/19/20,0,3.9,10.9,17.8
Clay Brushy,-98.2345,32.8721,312,4/20/20,0.29,9.2,18.3,27.5
Clay Brushy,-98.2345,32.8721,312,4/21/20,0,9.3,17.6,25.9
Clay Brushy,-98.2345,32.8721,312,4/22/20,0,13.5,21.4,29.4
Clay Brushy,-98.2345,32.8721,312,4/23/20,0,12.6,22.2,31.8
Clay Brushy,-98.2345,32.8721,312,4/24/20,0,12.7,21.3,29.8
Clay Brushy,-98.2345,32.8721,312,4/25/20,0,11.5,21,30.6
Clay Brushy,-98.2345,32.8721,312,4/26/20,0,8.1,16.6,25.2
Clay Brushy,-98.2345,32.8721,312,4/27/20,0,9,19.1,29.2
Clay Brushy,-98.2345,32.8721,312,4/28/20,0,17.7,24.4,31.1
Clay Brushy,-98.2345,32.8721,312,4/29/20,4.3,14.7,23.8,32.9
Clay Brushy,-98.2345,32.8721,312,4/30/20,0,7.4,17.1,26.8
Clay Brushy,-98.2345,32.8721,312,5/1/20,0,8.3,19.2,30.1
Clay Brushy,-98.2345,32.8721,312,5/2/20,0,17,24.9,32.8
Clay Brushy,-98.2345,32.8721,312,5/3/20,0,18.9,26.6,34.4
Clay Brushy,-98.2345,32.8721,312,5/4/20,0,21.2,28.6,36.1
Clay Brushy,-98.2345,32.8721,312,5/5/20,0,19.5,28.3,37.2
Clay Brushy,-98.2345,32.8721,312,5/6/20,0,8.6,17.3,26
Clay Brushy,-98.2345,32.8721,312,5/7/20,0,9.5,18.9,28.3
Clay Brushy,-98.2345,32.8721,312,5/8/20,1.16,14.6,22.3,30
Clay Brushy,-98.2345,32.8721,312,5/9/20,0,6.1,13.8,21.5
Clay Brushy,-98.2345,32.8721,312,5/10/20,0,6.9,15.3,23.7
Clay Brushy,-98.2345,32.8721,312,5/11/20,0,10.1,18.1,26
Clay Brushy,-98.2345,32.8721,312,5/12/20,5.91,13.1,20.1,27.1
Clay Brushy,-98.2345,32.8721,312,5/13/20,0,17.4,22.5,27.6
Clay Brushy,-98.2345,32.8721,312,5/14/20,22.38,16.9,23.7,30.5
Clay Brushy,-98.2345,32.8721,312,5/15/20,0,19.5,26.3,33.1
Clay Brushy,-98.2345,32.8721,312,5/16/20,47.95,14.9,23.6,32.2
Clay Brushy,-98.2345,32.8721,312,5/17/20,14.45,15.7,17.1,18.4
Clay Brushy,-98.2345,32.8721,312,5/18/20,0,14.9,22.1,29.3
Clay Brushy,-98.2345,32.8721,312,5/19/20,0.35,17.1,25.4,33.8
Clay Brushy,-98.2345,32.8721,312,5/20/20,0,19.6,27.2,34.8
Clay Brushy,-98.2345,32.8721,312,5/21/20,1.94,19.1,23.9,28.7
Clay Brushy,-98.2345,32.8721,312,5/22/20,0.54,18.4,25,31.5
Clay Brushy,-98.2345,32.8721,312,5/23/20,3.59,18.3,26.1,33.8
Clay Brushy,-98.2345,32.8721,312,5/24/20,9.63,18.3,25.4,32.6
Clay Brushy,-98.2345,32.8721,312,5/25/20,4.77,17.2,24.8,32.4
Clay Brushy,-98.2345,32.8721,312,5/26/20,14.23,15.7,19.5,23.3
Clay Brushy,-98.2345,32.8721,312,5/27/20,0,13.6,19.7,25.7
Clay Brushy,-98.2345,32.8721,312,5/28/20,0.28,15.3,22.4,29.5
Clay Brushy,-98.2345,32.8721,312,5/29/20,0,16.5,23.3,30.1
Clay Brushy,-98.2345,32.8721,312,5/30/20,0,15.8,23.1,30.4
Clay Brushy,-98.2345,32.8721,312,5/31/20,0,15.7,22.9,30.1
Clay Brushy,-98.2345,32.8721,312,6/1/20,0,17.8,23.9,30
Clay Brushy,-98.2345,32.8721,312,6/2/20,0,19.4,24.5,29.6
Clay Brushy,-98.2345,32.8721,312,6/3/20,2.28,20.5,25.9,31.3
Clay Brushy,-98.2345,32.8721,312,6/4/20,0,21.6,27.4,33.2
Clay Brushy,-98.2345,32.8721,312,6/5/20,0,22.3,29,35.6
Clay Brushy,-98.2345,32.8721,312,6/6/20,0,21.3,28.3,35.3
Clay Brushy,-98.2345,32.8721,312,6/7/20,0,22.3,28.8,35.3
Clay Brushy,-98.2345,32.8721,312,6/8/20,0,20,26.7,33.3
Clay Brushy,-98.2345,32.8721,312,6/9/20,0,21.8,28.8,35.8
Clay Brushy,-98.2345,32.8721,312,6/10/20,0,13.6,23.6,33.5
Clay Brushy,-98.2345,32.8721,312,6/11/20,0,13.1,22.2,31.3
Clay Brushy,-98.2345,32.8721,312,6/12/20,0,14.4,24.1,33.9
Clay Brushy,-98.2345,32.8721,312,6/13/20,0,16.2,24.8,33.3
Clay Brushy,-98.2345,32.8721,312,6/14/20,0,17.7,25.9,34.1
Clay Brushy,-98.2345,32.8721,312,6/15/20,0,18.3,25.7,33.1
Clay Brushy,-98.2345,32.8721,312,6/16/20,0,19.6,27,34.4
Clay Brushy,-98.2345,32.8721,312,6/17/20,0,21.1,27.7,34.3
Clay Brushy,-98.2345,32.8721,312,6/18/20,0,22.1,28.5,34.8
Clay Brushy,-98.2345,32.8721,312,6/19/20,0,23.5,29.1,34.6
Clay Brushy,-98.2345,32.8721,312,6/20/20,47.78,18,26.6,35.1
Clay Brushy,-98.2345,32.8721,312,6/21/20,0.35,18.9,25.5,32.2
Clay Brushy,-98.2345,32.8721,312,6/22/20,6.31,19.2,25,30.8
Clay Brushy,-98.2345,32.8721,312,6/23/20,25.72,19.6,26.3,33.1
Clay Brushy,-98.2345,32.8721,312,6/24/20,5.67,19.7,23.8,28
Clay Brushy,-98.2345,32.8721,312,6/25/20,0,19.3,25.3,31.3
Clay Brushy,-98.2345,32.8721,312,6/26/20,0,20.5,26.3,32.1
Clay Brushy,-98.2345,32.8721,312,6/27/20,0,22.2,27.6,33
Clay Brushy,-98.2345,32.8721,312,6/28/20,0,23.4,28.3,33.2
Clay Brushy,-98.2345,32.8721,312,6/29/20,0,24.9,28.4,31.8
Clay Brushy,-98.2345,32.8721,312,6/30/20,0,25.3,30,34.7
Clay Brushy,-98.2345,32.8721,312,7/1/20,0,25.5,30.2,34.9
Clay Brushy,-98.2345,32.8721,312,7/2/20,0,24.2,30.1,36.1
Clay Brushy,-98.2345,32.8721,312,7/3/20,0,22.4,29.2,35.9
Clay Brushy,-98.2345,32.8721,312,7/4/20,0,22.1,29.2,36.3
Clay Brushy,-98.2345,32.8721,312,7/5/20,0,22.8,30,37.3
Clay Brushy,-98.2345,32.8721,312,7/6/20,0.79,21.7,27.2,32.7
Clay Brushy,-98.2345,32.8721,312,7/7/20,0,22,26.5,31
Clay Brushy,-98.2345,32.8721,312,7/8/20,0.26,22.7,27.6,32.5
Clay Brushy,-98.2345,32.8721,312,7/9/20,0.34,23.1,29.5,35.8
Clay Brushy,-98.2345,32.8721,312,7/10/20,0,24.6,30.6,36.5
Clay Brushy,-98.2345,32.8721,312,7/11/20,0,24.5,30.2,35.9
Clay Brushy,-98.2345,32.8721,312,7/12/20,0,24.9,31.8,38.8
Clay Brushy,-98.2345,32.8721,312,7/13/20,0,24.6,32,39.5
Clay Brushy,-98.2345,32.8721,312,7/14/20,0,25.7,33,40.3
Clay Brushy,-98.2345,32.8721,312,7/15/20,0,26.5,34.1,41.7
Clay Brushy,-98.2345,32.8721,312,7/16/20,0,25.5,31.6,37.8
Clay Brushy,-98.2345,32.8721,312,7/17/20,0,24.1,31.6,39
Clay Brushy,-98.2345,32.8721,312,7/18/20,0,24.5,31.1,37.7
Clay Brushy,-98.2345,32.8721,312,7/19/20,0,24.2,29.8,35.4
Clay Brushy,-98.2345,32.8721,312,7/20/20,0,23.8,30,36.2
Clay Brushy,-98.2345,32.8721,312,7/21/20,0,23.1,29.6,36.2
Clay Brushy,-98.2345,32.8721,312,7/22/20,0,23.1,28.9,34.7
Clay Brushy,-98.2345,32.8721,312,7/23/20,0,23.9,30.1,36.2
Clay Brushy,-98.2345,32.8721,312,7/24/20,0,23.9,30.1,36.3
Clay Brushy,-98.2345,32.8721,312,7/25/20,0,24,29.9,35.9
Clay Brushy,-98.2345,32.8721,312,7/26/20,0,23.1,27.9,32.6
Clay Brushy,-98.2345,32.8721,312,7/27/20,0,22.4,28.4,34.4
Clay Brushy,-98.2345,32.8721,312,7/28/20,6.95,23,29.5,35.9
Clay Brushy,-98.2345,32.8721,312,7/29/20,14.79,24,26.4,28.8
Clay Brushy,-98.2345,32.8721,312,7/30/20,0,24.1,29.2,34.2
Clay Brushy,-98.2345,32.8721,312,7/31/20,0.58,22.7,30.4,38.1
Clay Brushy,-98.2345,32.8721,312,8/1/20,0,17.9,25.5,33.1
Clay Brushy,-98.2345,32.8721,312,8/2/20,0,18.2,26,33.8
Clay Brushy,-98.2345,32.8721,312,8/3/20,0,18.8,27.3,35.9
Clay Brushy,-98.2345,32.8721,312,8/4/20,0,20.9,27.7,34.5
Clay Brushy,-98.2345,32.8721,312,8/5/20,0,21.9,28.8,35.7
Clay Brushy,-98.2345,32.8721,312,8/6/20,0,23,29.2,35.3
Clay Brushy,-98.2345,32.8721,312,8/7/20,0,23.8,31.1,38.5
Clay Brushy,-98.2345,32.8721,312,8/8/20,0,25.2,31.8,38.3
Clay Brushy,-98.2345,32.8721,312,8/9/20,0,25,31.5,38
Clay Brushy,-98.2345,32.8721,312,8/10/20,0,25.1,31.6,38.2
Clay Brushy,-98.2345,32.8721,312,8/11/20,0,25.6,32.1,38.7
Clay Brushy,-98.2345,32.8721,312,8/12/20,0,26.2,32.7,39.2
Clay Brushy,-98.2345,32.8721,312,8/13/20,0,26.1,33.3,40.6
Clay Brushy,-98.2345,32.8721,312,8/14/20,0,25.4,33.2,41
Clay Brushy,-98.2345,32.8721,312,8/15/20,0,25.7,34.3,42.9
Clay Brushy,-98.2345,32.8721,312,8/16/20,0,25.2,33.5,41.8
Clay Brushy,-98.2345,32.8721,312,8/17/20,4.87,20.4,30.7,41
Clay Brushy,-98.2345,32.8721,312,8/18/20,0,20.9,27.4,33.9
Clay Brushy,-98.2345,32.8721,312,8/19/20,0,18,27,36.1
Clay Brushy,-98.2345,32.8721,312,8/20/20,0,18,26.2,34.4
Clay Brushy,-98.2345,32.8721,312,8/21/20,0,19.6,27,34.4
Clay Brushy,-98.2345,32.8721,312,8/22/20,11.39,19.8,27.9,36
Clay Brushy,-98.2345,32.8721,312,8/23/20,0,20,28.1,36.1
Clay Brushy,-98.2345,32.8721,312,8/24/20,0,20.2,27.9,35.5
Clay Brushy,-98.2345,32.8721,312,8/25/20,0,20.7,28.4,36.1
Clay Brushy,-98.2345,32.8721,312,8/26/20,0,20.6,28.1,35.5
Clay Brushy,-98.2345,32.8721,312,8/27/20,0,21.2,28.8,36.3
Clay Brushy,-98.2345,32.8721,312,8/28/20,0,21.5,28.9,36.3
Clay Brushy,-98.2345,32.8721,312,8/29/20,0,23.8,32.8,41.7
Clay Brushy,-98.2345,32.8721,312,8/30/20,0,22.8,32.3,41.9
Clay Brushy,-98.2345,32.8721,312,8/31/20,0,22.8,30.6,38.5
Clay Brushy,-98.2345,32.8721,312,9/1/20,0.28,25.6,31.8,37.9
Clay Brushy,-98.2345,32.8721,312,9/2/20,128.51,20.7,26.7,32.7
Clay Brushy,-98.2345,32.8721,312,9/3/20,0.77,20.7,23.6,26.4
Clay Brushy,-98.2345,32.8721,312,9/4/20,0,21.3,26.1,30.9
Clay Brushy,-98.2345,32.8721,312,9/5/20,0,21,25.5,30
Clay Brushy,-98.2345,32.8721,312,9/6/20,0,19.6,25.8,32
Clay Brushy,-98.2345,32.8721,312,9/7/20,0,19.7,26.5,33.3
Clay Brushy,-98.2345,32.8721,312,9/8/20,0,22.4,28.3,34.2
Clay Brushy,-98.2345,32.8721,312,9/9/20,18.3,19.4,25.2,31.1
Clay Brushy,-98.2345,32.8721,312,9/10/20,69,10.9,14.2,17.5
Clay Brushy,-98.2345,32.8721,312,9/11/20,0.32,11.4,14.3,17.1
Clay Brushy,-98.2345,32.8721,312,9/12/20,0,14.9,18.6,22.3
Clay Brushy,-98.2345,32.8721,312,9/13/20,0,17,23.1,29.2
Clay Brushy,-98.2345,32.8721,312,9/14/20,0,18.4,23.8,29.3
Clay Brushy,-98.2345,32.8721,312,9/15/20,0,18.3,23.1,28
Clay Brushy,-98.2345,32.8721,312,9/16/20,0,19.5,24.2,28.8
Clay Brushy,-98.2345,32.8721,312,9/17/20,0.53,19.8,24.9,30
Clay Brushy,-98.2345,32.8721,312,9/18/20,0,17.6,23.6,29.6
Clay Brushy,-98.2345,32.8721,312,9/19/20,0,15.9,22,28.2
Clay Brushy,-98.2345,32.8721,312,9/20/20,0,12.7,19.3,25.9
Clay Brushy,-98.2345,32.8721,312,9/21/20,0,12.3,19.3,26.4
Clay Brushy,-98.2345,32.8721,312,9/22/20,0,17.4,22.3,27.2
Clay Brushy,-98.2345,32.8721,312,9/23/20,0.31,17.9,20,22.1
Clay Brushy,-98.2345,32.8721,312,9/24/20,0,17.6,19.9,22.2
Clay Brushy,-98.2345,32.8721,312,9/25/20,0,15.5,21.4,27.3
Clay Brushy,-98.2345,32.8721,312,9/26/20,0,15.9,23.1,30.3
Clay Brushy,-98.2345,32.8721,312,9/27/20,0,17.6,24.5,31.4
Clay Brushy,-98.2345,32.8721,312,9/28/20,0,15.6,25,34.4
Clay Brushy,-98.2345,32.8721,312,9/29/20,0,7.5,15.8,24
Clay Brushy,-98.2345,32.8721,312,9/30/20,0,7.8,17.5,27.2
Clay Brushy,-98.2345,32.8721,312,10/1/20,0,9.8,21.1,32.5
Clay Brushy,-98.2345,32.8721,312,10/2/20,0,9.4,18.1,26.8
Clay Brushy,-98.2345,32.8721,312,10/3/20,0,8.9,17,25.2
Clay Brushy,-98.2345,32.8721,312,10/4/20,0,12.9,20.9,28.9
Clay Brushy,-98.2345,32.8721,312,10/5/20,0,8.8,17.2,25.7
Clay Brushy,-98.2345,32.8721,312,10/6/20,0,8.5,17.8,27
Clay Brushy,-98.2345,32.8721,312,10/7/20,0,13.5,22.3,31
Clay Brushy,-98.2345,32.8721,312,10/8/20,0,13.6,22.7,31.8
Clay Brushy,-98.2345,32.8721,312,10/9/20,0,13,21.6,30.2
Clay Brushy,-98.2345,32.8721,312,10/10/20,0,15,22.7,30.3
Clay Brushy,-98.2345,32.8721,312,10/11/20,0,15.7,23.6,31.5
Clay Brushy,-98.2345,32.8721,312,10/12/20,0,17.3,27.3,37.2
Clay Brushy,-98.2345,32.8721,312,10/13/20,0,5.4,16.1,26.8
Clay Brushy,-98.2345,32.8721,312,10/14/20,0,5.7,17.1,28.6
Clay Brushy,-98.2345,32.8721,312,10/15/20,0,13.8,23.9,34
Clay Brushy,-98.2345,32.8721,312,10/16/20,0,7.8,16,24.1
Clay Brushy,-98.2345,32.8721,312,10/17/20,0,6.2,13.9,21.6
Clay Brushy,-98.2345,32.8721,312,10/18/20,0,9.6,18.7,27.9
Clay Brushy,-98.2345,32.8721,312,10/19/20,0,9,20,31
Clay Brushy,-98.2345,32.8721,312,10/20/20,0,8.9,12.6,16.2
Clay Brushy,-98.2345,32.8721,312,10/21/20,0,14.6,23.1,31.7
Clay Brushy,-98.2345,32.8721,312,10/22/20,0,18.1,23.9,29.7
Clay Brushy,-98.2345,32.8721,312,10/23/20,27.76,16.3,23.2,30.1
Clay Brushy,-98.2345,32.8721,312,10/24/20,5.92,4.2,10,15.8
Clay Brushy,-98.2345,32.8721,312,10/25/20,0,3.8,9.4,15
Clay Brushy,-98.2345,32.8721,312,10/26/20,3.15,5.8,13.3,20.7
Clay Brushy,-98.2345,32.8721,312,10/27/20,9,0.2,3,5.7
Clay Brushy,-98.2345,32.8721,312,10/28/20,14.4,0,1.4,2.8
Clay Brushy,-98.2345,32.8721,312,10/29/20,0.71,1.3,5.3,9.3
Clay Brushy,-98.2345,32.8721,312,10/30/20,0,0.2,8,15.9
Clay Brushy,-98.2345,32.8721,312,10/31/20,0,0.1,10,19.8
Clay Brushy,-98.2345,32.8721,312,11/1/20,0,5.3,14.5,23.7
Clay Brushy,-98.2345,32.8721,312,11/2/20,0,3.3,12.4,21.5
Clay Brushy,-98.2345,32.8721,312,11/3/20,0,2.8,12.3,21.8
Clay Brushy,-98.2345,32.8721,312,11/4/20,0,5.1,15.3,25.5
Clay Brushy,-98.2345,32.8721,312,11/5/20,0,9.6,17.2,24.8
Clay Brushy,-98.2345,32.8721,312,11/6/20,0,11.1,18.5,25.9
Clay Brushy,-98.2345,32.8721,312,11/7/20,0,10,17.3,24.6
Clay Brushy,-98.2345,32.8721,312,11/8/20,0,12.6,18.4,24.2
Clay Brushy,-98.2345,32.8721,312,11/9/20,0,12.8,18.6,24.4
Clay Brushy,-98.2345,32.8721,312,11/10/20,0,15.8,19.9,23.9
Clay Brushy,-98.2345,32.8721,312,11/11/20,0,4.6,12.7,20.8
Clay Brushy,-98.2345,32.8721,312,11/12/20,0,4.5,13.7,22.9
Clay Brushy,-98.2345,32.8721,312,11/13/20,0,10,18.6,27.2
Clay Brushy,-98.2345,32.8721,312,11/14/20,0,9.4,14.8,20.1
Clay Brushy,-98.2345,32.8721,312,11/15/20,0,7.3,17.5,27.6
Clay Brushy,-98.2345,32.8721,312,11/16/20,0,2,9.8,17.5
